run_id,t_s,event,details
A_ample_prepare_i2,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 97.0, 'min_forward_distance_m': 55.849300000000056, 'interval_width_m': 4.609999999999999, 'current_speed_forecast_min_slot_width_m': 4.609999999999999, 'current_speed_forecast_min_front_margin_m': 0.5, 'current_speed_forecast_min_rear_margin_m': -6.39, 'physical_ok': False}"
A_ample_prepare_i2,1.85,merge_started,
A_ample_prepare_i2,4.8500000000000005,merge_exit_before_completion,started_but_failed
A_collaborative_none_i0,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 94.0, 'min_forward_distance_m': 54.349300000000085, 'interval_width_m': -1.424999999999983, 'current_speed_forecast_min_slot_width_m': -1.425000000000015, 'current_speed_forecast_min_front_margin_m': -6.824999999999998, 'current_speed_forecast_min_rear_margin_m': -5.1000000000000005, 'physical_ok': False}"
A_collaborative_none_i0,4.9,missed_window,missed_window
A_collaborative_none_i1,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 97.0, 'min_forward_distance_m': 49.24930000000012, 'interval_width_m': -0.8999999999999915, 'current_speed_forecast_min_slot_width_m': -1.4999999999999947, 'current_speed_forecast_min_front_margin_m': 1.869999999999994, 'current_speed_forecast_min_rear_margin_m': -8.169999999999998, 'physical_ok': False}"
A_collaborative_none_i1,5.0,missed_window,missed_window
A_collaborative_none_i2,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 95.0, 'min_forward_distance_m': 54.349300000000056, 'interval_width_m': -4.214999999999989, 'current_speed_forecast_min_slot_width_m': -4.215, 'current_speed_forecast_min_front_margin_m': -7.324999999999998, 'current_speed_forecast_min_rear_margin_m': -7.39, 'physical_ok': False}"
A_collaborative_none_i2,1.8,merge_started,
A_collaborative_none_i2,4.8,merge_completed,
A_collaborative_prepare_i0,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 94.0, 'min_forward_distance_m': 54.349300000000085, 'interval_width_m': -1.424999999999983, 'current_speed_forecast_min_slot_width_m': -1.425000000000015, 'current_speed_forecast_min_front_margin_m': -6.824999999999998, 'current_speed_forecast_min_rear_margin_m': -5.1000000000000005, 'physical_ok': False}"
A_collaborative_prepare_i0,4.95,missed_window,missed_window
A_collaborative_prepare_i1,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 97.0, 'min_forward_distance_m': 49.24930000000012, 'interval_width_m': -0.8999999999999915, 'current_speed_forecast_min_slot_width_m': -1.4999999999999947, 'current_speed_forecast_min_front_margin_m': 1.869999999999994, 'current_speed_forecast_min_rear_margin_m': -8.169999999999998, 'physical_ok': False}"
A_collaborative_prepare_i1,5.1000000000000005,missed_window,missed_window
A_collaborative_prepare_i2,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 95.0, 'min_forward_distance_m': 54.349300000000056, 'interval_width_m': -4.214999999999989, 'current_speed_forecast_min_slot_width_m': -4.215, 'current_speed_forecast_min_front_margin_m': -7.324999999999998, 'current_speed_forecast_min_rear_margin_m': -7.39, 'physical_ok': False}"
A_collaborative_prepare_i2,1.8,merge_started,
A_collaborative_prepare_i2,2.0500000000000003,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.0030717147427388528, 'next_h': {'FM': -0.0030717147427388528, 'MR': 0.8090103409716787, 'RB': 10.914413911800146}, 'action_intervals': {'M': (-1.02544940173782, -0.77544940173782), 'R': (0.75, 1.0), 'F': (-0.9062047977329635, -0.6562047977329635), 'B': (-0.47067699355362663, -0.22067699355362663)}}"
A_collaborative_prepare_i2,2.1,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.0222206012786241, 'next_h': {'FM': -0.0222206012786241, 'MR': 0.9039663658890655, 'RB': 10.849004322706797}, 'action_intervals': {'M': (-1.15044940173782, -0.90044940173782), 'R': (0.875, 1.125), 'F': (-0.8730035938293123, -0.6230035938293123), 'B': (-0.4380149082582417, -0.1880149082582417)}}"
A_collaborative_prepare_i2,2.15,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.037902099073864826, 'next_h': {'FM': -0.037902099073864826, 'MR': 0.9907337673021179, 'RB': 10.786569199566996}, 'action_intervals': {'M': (-1.27544940173782, -1.02544940173782), 'R': (1.0, 1.25), 'F': (-0.8412134410915654, -0.5912134410915654), 'B': (-0.4031865385951507, -0.1531865385951507)}}"
A_collaborative_prepare_i2,2.2,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.04972922752598091, 'next_h': {'FM': -0.04972922752598091, 'MR': 1.0686875452108235, 'RB': 10.727296390859452}, 'action_intervals': {'M': (-1.40044940173782, -1.15044940173782), 'R': (1.125, 1.375), 'F': (-0.8107743698451749, -0.5607743698451749), 'B': (-0.36639985097150096, -0.11639985097150096)}}"
A_collaborative_prepare_i2,2.25,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.057318171458119925, 'next_h': {'FM': -0.057318171458119925, 'MR': 1.1390659566760246, 'RB': 10.671249336847046}, 'action_intervals': {'M': (-1.52544940173782, -1.27544940173782), 'R': (1.25, 1.5), 'F': (-0.7816289591267543, -0.5316289591267543), 'B': (-0.3278699738952917, -0.07786997389529171)}}"
A_collaborative_prepare_i2,2.3000000000000003,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.06028814658840746, 'next_h': {'FM': -0.06028814658840746, 'MR': 1.2033754513772825, 'RB': 10.618291104680523}, 'action_intervals': {'M': (-1.65044940173782, -1.40044940173782), 'R': (1.2756262900891857, 1.5256262900891857), 'F': (-0.753722228363868, -0.503722228363868), 'B': (-0.2878191417778532, -0.03781914177785323)}}"
A_collaborative_prepare_i2,2.35,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.05813700204851464, 'next_h': {'FM': -0.05813700204851464, 'MR': 1.261436163904168, 'RB': 10.568213697119557}, 'action_intervals': {'M': (-1.77544940173782, -1.52544940173782), 'R': (1.2008250919213908, 1.4508250919213908), 'F': (-0.7270015336584024, -0.47700153365840237), 'B': (-0.2490836625198202, 0.0009163374801798019)}}"
A_collaborative_prepare_i2,2.4000000000000004,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.050239737838416405, 'next_h': {'FM': -0.050239737838416405, 'MR': 1.3129684838051985, 'RB': 10.520825426527834}, 'action_intervals': {'M': (-1.90044940173782, -1.65044940173782), 'R': (1.1289235420680448, 1.3789235420680448), 'F': (-0.6020015336584024, -0.35200153365840237), 'B': (-0.21419991088178436, 0.03580008911821564)}}"
A_collaborative_prepare_i2,2.45,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.035971353958117125, 'next_h': {'FM': -0.035971353958117125, 'MR': 1.357676581616042, 'RB': 10.475954350122299}, 'action_intervals': {'M': (-2.02544940173782, -1.77544940173782), 'R': (1.064854756271645, 1.314854756271645), 'F': (-0.47700153365840237, -0.22700153365840237), 'B': (-0.1828086745672547, 0.06719132543274531)}}"
A_collaborative_prepare_i2,2.5,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.014706850407603132, 'next_h': {'FM': -0.014706850407603132, 'MR': 1.3952488488020043, 'RB': 10.433447619311954}, 'action_intervals': {'M': (-2.15044940173782, -1.90044940173782), 'R': (1.0084393800139515, 1.2584393800139515), 'F': (-0.35200153365840237, -0.10200153365840237), 'B': (-0.15446493213625695, 0.09553506786374305)}}"
A_collaborative_prepare_i2,4.4,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.034255451010373104, 'next_h': {'FM': 1.6405836811470225, 'MR': -0.034255451010373104, 'RB': 10.077599796931489}, 'action_intervals': {'M': (0.5509593875384482, 0.8009593875384482), 'R': (0.3975922795796767, 0.6475922795796767), 'F': (-0.05544027924832361, 0.19455972075167638), 'B': (0.228679133339038, 0.478679133339038)}}"
A_collaborative_prepare_i2,4.45,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.08082153853168748, 'next_h': {'FM': 1.6652970140748198, 'MR': -0.08082153853168748, 'RB': 10.089104735858701}, 'action_intervals': {'M': (0.5472384357920056, 0.7972384357920056), 'R': (0.2725922795796767, 0.5225922795796767), 'F': (-0.05839656738027017, 0.19160343261972984), 'B': (0.22779458927705992, 0.4777945892770599)}}"
A_collaborative_prepare_i2,4.5,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.12410740035842499, 'next_h': {'FM': 1.688847843337182, 'MR': -0.12410740035842499, 'RB': 10.100335335798574}, 'action_intervals': {'M': (0.5307370914305736, 0.7807370914305736), 'R': (0.1475922795796767, 0.3975922795796767), 'F': (-0.06122721326660745, 0.18877278673339254), 'B': (0.22530028769005217, 0.47530028769005217)}}"
A_collaborative_prepare_i2,4.55,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.16384567655228857, 'next_h': {'FM': 1.7113078206069325, 'MR': -0.16384567655228857, 'RB': 10.111018357297993}, 'action_intervals': {'M': (0.5136280233964342, 0.7636280233964342), 'R': (0.02259227957967669, 0.2725922795796767), 'F': (-0.06393755670277734, 0.18606244329722266), 'B': (0.22123729926786423, 0.47123729926786423)}}"
A_collaborative_prepare_i2,4.55,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.6000000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.19977353054369018, 'next_h': {'FM': 1.732750442976712, 'MR': -0.19977353054369018, 'RB': 10.12088457030058}, 'action_intervals': {'M': (0.4946250420674203, 0.7446250420674203), 'R': (-0.10240772042032331, 0.1475922795796767), 'F': (-0.06653271054290907, 0.18346728945709093), 'B': (0.2156221468002431, 0.4656221468002431)}}"
A_collaborative_prepare_i2,4.6000000000000005,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.65,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.23163242275271229, 'next_h': {'FM': 1.753253564901514, 'MR': -0.23163242275271229, 'RB': 10.12966918937963}, 'action_intervals': {'M': (0.4738972790634499, 0.7238972790634499), 'R': (-0.2274077204203233, 0.02259227957967669), 'F': (-0.06901757034483397, 0.18098242965516603), 'B': (0.208447951001696, 0.458447951001696)}}"
A_collaborative_prepare_i2,4.65,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.7,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.25916805921745145, 'next_h': {'FM': 1.7728990351598497, 'MR': -0.25916805921745145, 'RB': 10.137112344376463}, 'action_intervals': {'M': (0.45145670599063625, 0.7014567059906363), 'R': (-0.3524077204203233, -0.10240772042032331), 'F': (-0.07139682360517946, 0.17860317639482054), 'B': (0.19968553739993666, 0.44968553739993666)}}"
A_collaborative_prepare_i2,4.7,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.75,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.28213032092002366, 'next_h': {'FM': 1.7917726451625768, 'MR': -0.28213032092002366, 'RB': 10.142959583868123}, 'action_intervals': {'M': (0.4273324485899046, 0.6773324485899046), 'R': (-0.4774077204203233, -0.2274077204203233), 'F': (-0.07367495860195791, 0.1763250413980421), 'B': (0.1892845207422773, 0.4392845207422773)}}"
A_collaborative_prepare_i2,4.75,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.8,merge_completed_outside_slot,started_but_failed
A_collaborative_prepare_i2,4.800000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.30039518352075745, 'next_h': {'FM': 1.811793873921862, 'MR': -0.30039518352075745, 'RB': 10.14696240863546}, 'action_intervals': {'M': (0.40155192031433484, 0.6515519203143348), 'R': (-0.6024077204203233, -0.3524077204203233), 'F': (-0.0758562728613736, 0.17414372713862641), 'B': (0.1771743821963096, 0.4271743821963096)}}"
A_collaborative_prepare_i2,4.800000000000001,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.8500000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.31396264701964005, 'next_h': {'FM': 1.8332701108740026, 'MR': -0.31396264701964005, 'RB': 10.148878832022694}, 'action_intervals': {'M': (0.27655192031433484, 0.5265519203143348), 'R': (-0.7274077204203233, -0.4774077204203233), 'F': (-0.07794488126476526, 0.17205511873523474), 'B': (0.16326555381209368, 0.4132655538120937)}}"
A_collaborative_prepare_i2,4.8500000000000005,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.9,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.3228176758265768, 'next_h': {'FM': 1.8562834288024406, 'MR': -0.3228176758265768, 'RB': 10.148473963771975}, 'action_intervals': {'M': (0.15155192031433484, 0.40155192031433484), 'R': (-0.8524077204203233, -0.6024077204203233), 'F': (-0.07994472381101314, 0.17005527618898686), 'B': (0.14745052418534005, 0.39745052418534005)}}"
A_collaborative_prepare_i2,4.9,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,4.95,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.32679404949956325, 'next_h': {'FM': 1.8790693322036742, 'MR': -0.32679404949956325, 'RB': 10.145520613577286}, 'action_intervals': {'M': (0.038580392411261516, 0.28858039241126154), 'R': (-0.9774077204203233, -0.7274077204203233), 'F': (-0.08185957304904398, 0.16814042695095602), 'B': (0.1296049789308535, 0.3796049789308535)}}"
A_collaborative_prepare_i2,4.95,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.0,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.32558927615097505, 'next_h': {'FM': 1.9016316323494893, 'MR': -0.32558927615097505, 'RB': 10.139799910235372}, 'action_intervals': {'M': (0.034528273926137165, 0.28452827392613717), 'R': (-1.1024077204203233, -0.8524077204203233), 'F': (-0.08369304119445839, 0.1663069588055416), 'B': (0.10958898936050188, 0.3595889893605019)}}"
A_collaborative_prepare_i2,5.0,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.050000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.3189006207070393, 'next_h': {'FM': 1.923974104531489, 'MR': -0.3189006207070393, 'RB': 10.131101931872468}, 'action_intervals': {'M': (0.03057390248233488, 0.2805739024823349), 'R': (-1.2274077204203233, -0.9774077204203233), 'F': (-0.08544858694369424, 0.16455141305630577), 'B': (0.08724826257734508, 0.3372482625773451)}}"
A_collaborative_prepare_i2,5.050000000000001,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.1000000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.30642510740314594, 'next_h': {'FM': 1.9461004843093277, 'MR': -0.30642510740314594, 'RB': 10.119226342305478}, 'action_intervals': {'M': (0.02671633295922851, 0.2767163329592285), 'R': (-1.3524077204203233, -1.1024077204203233), 'F': (-0.08712952199858766, 0.16287047800141236), 'B': (0.062415465962936706, 0.3124154659629367)}}"
A_collaborative_prepare_i2,5.1000000000000005,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.15,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.2878595225316892, 'next_h': {'FM': 1.9680144641774822, 'MR': -0.2878595225316892, 'RB': 10.10398302815189}, 'action_intervals': {'M': (0.022954514164657935, 0.27295451416465794), 'R': (-1.4774077204203233, -1.2274077204203233), 'F': (-0.08873901731364633, 0.16126098268635367), 'B': (0.03491163866198668, 0.28491163866198665)}}"
A_collaborative_prepare_i2,5.15,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.2,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.26290041741754827, 'next_h': {'FM': 1.989719690619989, 'MR': -0.26290041741754827, 'RB': 10.085192730848178}, 'action_intervals': {'M': (0.019287299033600325, 0.2692872990336003), 'R': (-1.6024077204203233, -1.3524077204203233), 'F': (-0.09028010907781532, 0.1597198909221847), 'B': (0.004547702069468279, 0.2545477020694683)}}"
A_collaborative_prepare_i2,5.2,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.25,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.23124411159744954, 'next_h': {'FM': 2.0112197615250675, 'MR': -0.23124411159744954, 'RB': 10.062687667277617}, 'action_intervals': {'M': (0.015713454295855717, 0.2657134542958557), 'R': (-1.7274077204203233, -1.4774077204203233), 'F': (-0.0917557044420084, 0.1582442955579916), 'B': (-0.028873919588245645, 0.22112608041175436)}}"
A_collaborative_prepare_i2,5.25,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.300000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.19258669618144741, 'next_h': {'FM': 2.032518223932688, 'MR': -0.19258669618144741, 'RB': 10.036312132259473}, 'action_intervals': {'M': (0.012231669623060909, 0.2622316696230609), 'R': (-1.8524077204203233, -1.6024077204203233), 'F': (-0.09316858700322186, 0.15683141299677814), 'B': (-0.06555755880165234, 0.18444244119834766)}}"
A_collaborative_prepare_i2,5.300000000000001,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.3500000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.14662403737506347, 'next_h': {'FM': 2.0536185720900746, 'MR': -0.14662403737506347, 'RB': 10.005923075725752}, 'action_intervals': {'M': (0.008840566266627686, 0.25884056626662766), 'R': (-1.9774077204203233, -1.7274077204203233), 'F': (-0.09452142205558563, 0.1554785779444144), 'B': (-0.1057124364781451, 0.1442875635218549)}}"
A_collaborative_prepare_i2,5.3500000000000005,safety_recheck,MR_predicted_gap
A_collaborative_prepare_i2,5.4,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.09305178014264559, 'next_h': {'FM': 2.0745242457913418, 'MR': -0.09305178014264559, 'RB': 9.971390647029592}, 'action_intervals': {'M': (0.005538705199257976, 0.255538705199258), 'R': (-2.1024077204203233, -1.8524077204203233), 'F': (-0.09581676161822354, 0.15418323838177644), 'B': (-0.14955066017331084, 0.10044933982668916)}}"
A_collaborative_prepare_i2,5.45,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.031565351993324206, 'next_h': {'FM': 2.095238628979441, 'MR': -0.031565351993324206, 'RB': 9.932598698506705}, 'action_intervals': {'M': (0.0023245947737447203, 0.2523245947737447), 'R': (-2.2274077204203233, -1.9774077204203233), 'F': (-0.09705704924945024, 0.15294295075054976), 'B': (-0.19728508620976948, 0.05271491379023052)}}"
A_short_window_none_i0,0.0,startup_physical_check,"{'in_start_zone': True, 'slot_ok': False, 'necessary_bound_ok': True, 'remaining_distance_m': 92.0, 'min_forward_distance_m': 52.84930000000017, 'interval_width_m': -9.424999999999983, 'current_speed_forecast_min_slot_width_m': -10.925, 'current_speed_forecast_min_front_margin_m': -11.149999999999999, 'current_speed_forecast_min_rear_margin_m': -7.2749999999999995, 'physical_ok': False}"
A_short_window_none_i0,2.85,merge_started,
A_short_window_none_i0,5.6000000000000005,merge_exit_before_completion,started_but_failed
A_short_window_none_i0,6.0,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.0020495334966670123, 'next_h': {'FM': 8.395356344431136, 'MR': -0.0020495334966670123, 'RB': 7.012274067589827}, 'action_intervals': {'M': (0.5291632301518134, 0.7791632301518134), 'R': (1.375, 1.625), 'F': (-0.125, 0.125), 'B': (0.6834185205406916, 0.9334185205406916)}}"
A_short_window_none_i0,6.050000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.08717175475788833, 'next_h': {'FM': 8.427763541481173, 'MR': -0.08717175475788833, 'RB': 7.1306905699008105}, 'action_intervals': {'M': (0.4141271726418073, 0.6641271726418073), 'R': (1.25, 1.5), 'F': (-0.125, 0.125), 'B': (0.6783327423304758, 0.9283327423304758)}}"
A_short_window_none_i0,6.1000000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.17176112628666246, 'next_h': {'FM': 8.459014290967085, 'MR': -0.17176112628666246, 'RB': 7.250175833273197}, 'action_intervals': {'M': (0.40514424063894183, 0.6551442406389418), 'R': (1.125, 1.375), 'F': (-0.125, 0.125), 'B': (0.6732399370472503, 0.9232399370472503)}}"
A_short_window_none_i0,6.1000000000000005,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.15,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.25552769081717364, 'next_h': {'FM': 8.489131429564782, 'MR': -0.25552769081717364, 'RB': 7.370430215676407}, 'action_intervals': {'M': (0.3961355453071794, 0.6461355453071794), 'R': (1.0, 1.25), 'F': (-0.125, 0.125), 'B': (0.6681406888322706, 0.9181406888322706)}}"
A_short_window_none_i0,6.15,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.2,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.3381815222782219, 'next_h': {'FM': 8.518137673985814, 'MR': -0.3381815222782219, 'RB': 7.491154078771439}, 'action_intervals': {'M': (0.3871100533038693, 0.6371100533038693), 'R': (0.875, 1.125), 'F': (-0.125, 0.125), 'B': (0.6630355820124296, 0.9130355820124296)}}"
A_short_window_none_i0,6.2,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.25,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.4194327046096431, 'next_h': {'FM': 8.546055605542863, 'MR': -0.4194327046096431, 'RB': 7.612047786456407}, 'action_intervals': {'M': (0.37807640228694683, 0.6280764022869468), 'R': (0.75, 1.0), 'F': (-0.125, 0.125), 'B': (0.6579252008460882, 0.9079252008460882)}}"
A_short_window_none_i0,6.25,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.300000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.4989913113990694, 'next_h': {'FM': 8.572907655518861, 'MR': -0.4989913113990694, 'RB': 7.732811703417341}, 'action_intervals': {'M': (0.3690429013931959, 0.619042901393196), 'R': (0.625, 0.875), 'F': (-0.125, 0.125), 'B': (0.6528101292700534, 0.9028101292700534)}}"
A_short_window_none_i0,6.300000000000001,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.3500000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.5765673863355775, 'next_h': {'FM': 8.59871609132785, 'MR': -0.5765673863355775, 'RB': 7.853146193685276}, 'action_intervals': {'M': (0.36001753219695737, 0.6100175321969574), 'R': (0.5, 0.75), 'F': (-0.125, 0.125), 'B': (0.6476909506482018, 0.8976909506482018)}}"
A_short_window_none_i0,6.3500000000000005,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.4,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.6518709244763613, 'next_h': {'FM': 8.623503003455587, 'MR': -0.6518709244763613, 'RB': 7.972751619199895}, 'action_intervals': {'M': (0.3510079501447574, 0.6010079501447574), 'R': (0.375, 0.625), 'F': (-0.125, 0.125), 'B': (0.642568247522168, 0.892568247522168)}}"
A_short_window_none_i0,6.4,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.45,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.724611854320948, 'next_h': {'FM': 8.647290293166412, 'MR': -0.724611854320948, 'RB': 8.09132833838041}, 'action_intervals': {'M': (0.34202148645880914, 0.5920214864588091), 'R': (0.25, 0.5), 'F': (-0.125, 0.125), 'B': (0.6374426013644808, 0.8874426013644808)}}"
A_short_window_none_i0,6.45,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.5,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.7945000206866599, 'next_h': {'FM': 8.670099660961995, 'MR': -0.7945000206866599, 'RB': 8.208576704704395}, 'action_intervals': {'M': (0.3330651504999827, 0.5830651504999826), 'R': (0.125, 0.375), 'F': (-0.125, 0.125), 'B': (0.6323145923344683, 0.8823145923344683)}}"
A_short_window_none_i0,6.5,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.550000000000001,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.8612451683776466, 'next_h': {'FM': 8.691952595777007, 'MR': -0.8612451683776466, 'RB': 8.324197065294866}, 'action_intervals': {'M': (0.3241456325786115, 0.5741456325786115), 'R': (0.0, 0.25), 'F': (-0.125, 0.125), 'B': (0.6271847990372166, 0.8771847990372166)}}"
A_short_window_none_i0,6.550000000000001,safety_recheck,MR_predicted_gap
A_short_window_none_i0,6.6000000000000005,action_interval_infeasible,"{'one_step_feasible': 0, 'next_h_min': -0.9245569266387065, 'next_h': {'FM': 8.712870364895382, 'MR': -0.9245569266387065, 'RB': 8.437889759516215}, 'action_intervals': {'M': (0.31526930719949486, 0.5652693071994949), 'R': (-0.125, 0.125), 'F': (-0.125, 0.125), 'B': (0.6220537982858261, 0.8720537982858261)}}"
A_short_window_none_i0,6.6000000000000005,safety_recheck,MR_predicted_gap
